x,y,z
3.4271302223205566, -0.18708425760269165, -4.792085647583008
3.418030261993408, -0.18605679273605347, -4.823107719421387
3.4057183265686035, -0.1846800297498703, -4.853212833404541
3.389557361602783, -0.1844559907913208, -4.88154935836792
3.3694560527801514, -0.18321006000041962, -4.905386924743652
3.345778465270996, -0.18377260863780975, -4.928265571594238
3.3200066089630127, -0.18515227735042572, -4.950672149658203
3.2899484634399414, -0.18511737883090973, -4.967278480529785
3.257195234298706, -0.1865287721157074, -4.983407974243164
3.220964193344116, -0.18732470273971558, -4.997676849365234
3.184349536895752, -0.18789713084697723, -5.010133266448975
3.144458532333374, -0.1874472200870514, -5.022341251373291
3.105133533477783, -0.18459191918373108, -5.030182838439941
3.064770221710205, -0.18341663479804993, -5.036078929901123
3.0247244834899902, -0.18337123095989227, -5.0394816398620605
2.985481023788452, -0.1840486228466034, -5.038986682891846
2.9437813758850098, -0.1863643229007721, -5.036401271820068
2.9009077548980713, -0.1858273446559906, -5.030579566955566
2.8569722175598145, -0.18892695009708405, -5.022736549377441
2.810858726501465, -0.18958905339241028, -5.011961460113525
2.7656736373901367, -0.19222083687782288, -5.000720977783203
2.7213006019592285, -0.1934928297996521, -4.988551616668701
2.6759727001190186, -0.1921531707048416, -4.9742937088012695
2.6335299015045166, -0.19161729514598846, -4.957858562469482
2.5919179916381836, -0.1895669400691986, -4.936079502105713
2.5498669147491455, -0.18972070515155792, -4.911289215087891
2.5118930339813232, -0.18940597772598267, -4.88404655456543
2.4763221740722656, -0.1879538595676422, -4.855527877807617
2.4388480186462402, -0.19211961328983307, -4.826681613922119
2.4009077548980713, -0.19666162133216858, -4.796110153198242
2.3632283210754395, -0.19978679716587067, -4.765233516693115
2.322756767272949, -0.20236413180828094, -4.734023094177246
2.281757354736328, -0.20685631036758423, -4.704209804534912
2.238058090209961, -0.20428624749183655, -4.672835826873779
2.1968462467193604, -0.20037616789340973, -4.643342018127441
2.1545636653900146, -0.19384583830833435, -4.611224174499512
2.1138203144073486, -0.19079966843128204, -4.57840633392334
2.074820041656494, -0.18711812794208527, -4.546375274658203
2.034759283065796, -0.18689648807048798, -4.513387680053711
1.9938768148422241, -0.18826712667942047, -4.480571746826172
1.9538586139678955, -0.19014433026313782, -4.447012424468994
1.9132299423217773, -0.19196072220802307, -4.412418365478516
1.8746730089187622, -0.19316381216049194, -4.375044345855713
1.83741295337677, -0.1930842101573944, -4.333784103393555
1.808494210243225, -0.19228771328926086, -4.291606903076172
1.7694895267486572, -0.18874499201774597, -4.230148792266846
1.7436838150024414, -0.18820075690746307, -4.181613922119141
1.7189239263534546, -0.18808025121688843, -4.1290507316589355
1.6966943740844727, -0.19087904691696167, -4.07848596572876
1.6659834384918213, -0.19627679884433746, -4.022992134094238
1.6437777280807495, -0.20336782932281494, -3.9691693782806396
1.6153525114059448, -0.209693044424057, -3.913653612136841
1.592853307723999, -0.21335509419441223, -3.859621047973633
1.5664422512054443, -0.21356911957263947, -3.8048462867736816
1.5439313650131226, -0.21049487590789795, -3.752518653869629
1.5178954601287842, -0.20474876463413239, -3.69909930229187
1.492803692817688, -0.20298098027706146, -3.644552707672119
1.4689898490905762, -0.20057404041290283, -3.593385696411133
1.4455856084823608, -0.20217017829418182, -3.5426156520843506
1.4231839179992676, -0.20503166317939758, -3.4945199489593506
1.399160623550415, -0.21088436245918274, -3.441831350326538
1.3763006925582886, -0.21493005752563477, -3.3887569904327393
1.3523204326629639, -0.21794657409191132, -3.3339500427246094
1.3300197124481201, -0.2203744649887085, -3.2768137454986572
1.3107972145080566, -0.21841450035572052, -3.221113443374634
1.296373724937439, -0.21423016488552094, -3.1670594215393066
1.2811344861984253, -0.21181990206241608, -3.1105244159698486
1.2682651281356812, -0.2100418508052826, -3.057277202606201
1.2555286884307861, -0.21011948585510254, -3.0049245357513428
1.244035005569458, -0.21263869106769562, -2.955091714859009
1.2323473691940308, -0.2181672900915146, -2.9009058475494385
1.222176432609558, -0.222142294049263, -2.844578504562378
1.2112979888916016, -0.22653186321258545, -2.789297580718994
1.2017884254455566, -0.2293463796377182, -2.7358055114746094
1.1896336078643799, -0.22843444347381592, -2.679835319519043
1.178070068359375, -0.2232809215784073, -2.627591609954834
1.163081407546997, -0.21858590841293335, -2.5741374492645264
1.1483780145645142, -0.2172967940568924, -2.529217481613159
1.1322572231292725, -0.2160733938217163, -2.47823166847229
1.119646430015564, -0.2140781581401825, -2.440683364868164
1.101991057395935, -0.21738651394844055, -2.3892693519592285
1.0907970666885376, -0.21806924045085907, -2.352736473083496
1.0742673873901367, -0.22185437381267548, -2.2998199462890625
1.0652999877929688, -0.22257891297340393, -2.2558388710021973
1.051011085510254, -0.2222178876399994, -2.200252056121826
1.0421769618988037, -0.2198689877986908, -2.153595447540283
1.0313278436660767, -0.21601049602031708, -2.101890802383423
1.0296357870101929, -0.21429403126239777, -2.0627803802490234
1.0209581851959229, -0.2126045525074005, -2.010420322418213
1.0168637037277222, -0.2112283855676651, -1.9682012796401978
1.0062261819839478, -0.21332122385501862, -1.915717601776123
0.9985968470573425, -0.21376056969165802, -1.8709442615509033
0.9864136576652527, -0.21653814613819122, -1.8175833225250244
0.9760376214981079, -0.21545521914958954, -1.7710297107696533
0.9621942043304443, -0.21533335745334625, -1.7152693271636963
0.9498308300971985, -0.21435104310512543, -1.6640336513519287
0.9351431131362915, -0.21149957180023193, -1.611914873123169
0.9208270311355591, -0.2098240852355957, -1.5650209188461304
0.9024027585983276, -0.20905983448028564, -1.512897253036499
0.8836386799812317, -0.2111479640007019, -1.4601401090621948
0.8642272353172302, -0.21451251208782196, -1.4105195999145508
